"CountryCode","SeriesCode","DESCRIPTION",
"TUR","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TUR","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TUR","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TUR","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TUV","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens.",
"TUV","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TZA","NY.GDP.PCAP.CD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.KD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.CD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.PP.CD","Covers mainland Tanzania only.",
"TZA","SG.POP.MIGR.FE.ZS","Including Zanzibar. Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"TZA","SP.ADO.TFRT","Including Zanzibar.",
"TZA","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"TZA","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"TZA","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TZA","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TZA","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TZA","SP.POP.0014.TO.ZS","Including Zanzibar.",
"TZA","SP.POP.1564.TO.ZS","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","Including Zanzibar.",
"TZA","SP.POP.AG00.FE.IN","Including Zanzibar.",
"TZA","SP.POP.AG00.MA.IN","Including Zanzibar.",
"TZA","SP.POP.AG01.FE.IN","Including Zanzibar.",
"TZA","SP.POP.AG01.MA.IN","Including Zanzibar.",
"TZA","SP.POP.AG02.FE.IN","Including Zanzibar.",
"TZA","SP.POP.AG02.MA.IN","Including Zanzibar.",
"TZA","SP.POP.AG03.FE.IN","Including Zanzibar.",
"TZA","SP.POP.AG03.MA.IN","Including Zanzibar.",
"TZA","SP.POP.AG04.FE.IN","Including Zanzibar.",
"TZA","SP.POP.AG04.MA.IN","Including Zanzibar.",
"TZA","SP.POP.AG05.FE.IN","Including Zanzibar.",
"TZA","SP.POP.AG05.MA.IN","Including Zanzibar.",
"TZA","SP.POP.BRTH.MF","Including Zanzibar.",
"TZA","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TZA","SP.POP.TOTL.FE.ZS","Including Zanzibar.",
"UGA","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"UGA","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"UGA","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"UGA","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"UGA","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"UGA","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"UGA","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"UKR","SG.POP.MIGR.FE.ZS","Including Crimea. Estimates were derived from data on the foreign-born population.",
"UKR","SP.DYN.CBRT.IN","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects",
"UKR","SP.DYN.CDRT.IN","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects",
"UKR","SP.DYN.LE00.FE.IN","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects",
"UKR","SP.DYN.LE00.MA.IN","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects",
"UKR","SP.DYN.TFRT.IN","Data source: State Statistics Committee of Ukraine",
"UKR","SP.POP.TOTL","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe, United Nations Population and Vital Statistics Report",
"URY","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"URY","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"URY","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"URY","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"URY","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"URY","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"URY","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"USA","SG.GEN.PARL.ZS","The total refers to all voting members of the House.",
"USA","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"USA","SH.MMR.LEVE","Unpaid parental leave is available.",
"USA","SP.DYN.CBRT.IN","Data source: National Center for Health Statistics, U.S. Census Bureau",
"USA","SP.DYN.CDRT.IN","Data source: National Center for Health Statistics, U.S. Census Bureau",
"USA","SP.DYN.LE00.FE.IN","Data source: National Center for Health Statistics",
"USA","SP.DYN.LE00.MA.IN","Data source: National Center for Health Statistics",
"USA","SP.DYN.TFRT.IN","Data source: National Center for Health Statistics",
"USA","SP.POP.TOTL","Data source: U.S. Census Bureau",
"UZB","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"UZB","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"UZB","SP.DYN.CBRT.IN","Data source: State Committee of the Republic of Uzbekistan on Statistics, United Nations World Population Prospects",
"UZB","SP.DYN.CDRT.IN","Data source: State Committee of the Republic of Uzbekistan on Statistics, United Nations World Population Prospects",
"UZB","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"UZB","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"UZB","SP.DYN.TFRT.IN","Data source: State Committee of the Republic of Uzbekistan on Statistics, TransMONEE, United Nations World Population Prospects",
"UZB","SP.POP.TOTL","Data source: State Committee of the Republic of Uzbekistan on Statistics, United Nations World Population Prospects",
"VCT","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"VCT","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"VCT","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"VCT","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"VCT","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"VCT","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"VCT","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"VEN","NY.GNP.PCAP.CD","Based on official exchange rates.",
"VEN","SG.GEN.PARL.ZS","On 25 August 1999, the Constituent Assembly elected on 25 July adopted a dercree putting the bicameral Congress on indefinite recess",
"VEN","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"VEN","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"VEN","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"VEN","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"VEN","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"VEN","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"VEN","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"VGB","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"VGB","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"VIR","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"VIR","SP.DYN.CBRT.IN","Data source: U.S. Census Bureau",
"VIR","SP.DYN.CDRT.IN","Data source: U.S. Census Bureau",
"VIR","SP.DYN.LE00.FE.IN","Data source: U.S. Census Bureau, United Nations World Population Prospects",
"VIR","SP.DYN.LE00.MA.IN","Data source: U.S. Census Bureau, United Nations World Population Prospects",
"VIR","SP.DYN.TFRT.IN","Data source: U.S. Census Bureau, United Nations World Population Prospects",
"VIR","SP.POP.TOTL","Data source: U.S. Census Bureau, United Nations Population and Vital Statistics Report",
"VNM","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"VNM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"VNM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"VNM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"VNM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"VNM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"VNM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"VUT","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"VUT","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"VUT","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"VUT","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"VUT","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"VUT","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"VUT","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"WSM","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"WSM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"WSM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"WSM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"WSM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"WSM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"WSM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"XKX","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"XKX","SP.DYN.CBRT.IN","Data source: U.S. Census Bureau",
"XKX","SP.DYN.CDRT.IN","Data source: U.S. Census Bureau",
"XKX","SP.DYN.LE00.FE.IN","Data source: U.S. Census Bureau",
"XKX","SP.DYN.LE00.MA.IN","Data source: U.S. Census Bureau",
"XKX","SP.DYN.TFRT.IN","Data source: U.S. Census Bureau",
"XKX","SP.POP.TOTL","Data source: Kosovo Agency of Statistics, U.S. Census Bureau",
"YEM","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"YEM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"YEM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"YEM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"YEM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"YEM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"YEM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"ZAF","SG.GEN.PARL.ZS","The figures for 1999-2017 on the distribution of seats do not include the 36 special rotating delegates appointed on an ad hoc basis, and all percentages given are therefore calculated on the basis of the 54 permanent seats.",
"ZAF","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"ZAF","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"ZAF","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"ZAF","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"ZAF","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"ZAF","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"ZAF","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"ZMB","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"ZMB","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"ZMB","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"ZMB","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"ZMB","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"ZMB","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"ZMB","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"ZWE","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
